"Participant id","Technique","Granularity","Language","Block no","Condition no","Stimuli","User Response","Trial Start Time","Trial End Time","Trial Time","Accuracy"
"P05","AUTOCOMPASTE","paragraph","Latin","0","28","Praesent sem mi, pharetra in hendrerit in, egestas nec metus. Cras pretium velit ipsum, sed convallis orci dignissim ut. In mattis justo gravida fermentum hendrerit. Cras mattis justo eu nisl iaculis lobortis.","Praesent sem mi, pharetra in hendrerit in, egestas nec metus. Cras pretium velit ipsum, sed convallis orci dignissim ut. In mattis justo gravida fermentum hendrerit. Cras mattis justo eu nisl iaculis lobortis.","1443337872599","1443337880904","8305","1"
"P05","AUTOCOMPASTE","phrase","English","0","29","can choose to take certain","can choose to take certain","1443337880905","1443337891161","10256","1"
"P05","AUTOCOMPASTE","phrase","Latin","0","30","risus elit lobortis","risus elit lobortis","1443337891162","1443337901477","10315","1"
"P05","TRADITIONAL","sentence","English","0","31","Reluctantly, I hoisted the chalice to my lips.","Reluctantly, I hoisted the chalice to my lips.","1443337901478","1443337921424","19946","1"
"P05","TRADITIONAL","sentence","Latin","0","32","Nunc tellus lorem, semper eget urna ac, bibendum gravida felis.","Nunc tellus lorem, semper eget urna ac, bibendum gravida felis.","1443337921424","1443337928421","6997","1"
"P05","TRADITIONAL","paragraph","English","0","33","Tell us what to do with the stone. The Council has been divided on this for too long. Or are the rumors among the angels correct. And you have yet to consult the chalice?","Tell us what to do with the stone. The Council has been divided on this for too long. Or are the rumors among the angels correct. And you have yet to consult the chalice?","1443337928421","1443337935509","7088","1"
"P05","TRADITIONAL","paragraph","Latin","0","34","Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Phasellus lacus neque, fringilla quis tortor nec, accumsan volutpat sem.","Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Phasellus lacus neque, fringilla quis tortor nec, accumsan volutpat sem.","1443337935509","1443337941765","6256","1"
"P05","TRADITIONAL","phrase","English","0","35","propagate and split as they","propagate and split as they","1443337941766","1443337954489","12723","1"
"P05","TRADITIONAL","phrase","Latin","0","36","dapibus nisl at neque","dapibus nisl at neque","1443337954489","1443337964016","9527","1"
"P05","AUTOCOMPASTE","sentence","English","1","1","The darkness pervades this holy place, he thought.","The darkness pervades this holy place, he thought.","1443337966953","1443337972285","5332","1"
"P05","AUTOCOMPASTE","sentence","Latin","1","2","Donec eleifend arcu nisi, sed dapibus nunc facilisis eget.","Donec eleifend arcu nisi, sed dapibus nunc facilisis eget.","1443337972285","1443337976324","4039","1"
"P05","AUTOCOMPASTE","paragraph","English","1","3","Tell us what to do with the stone. The Council has been divided on this for too long. Or are the rumors among the angels correct. And you have yet to consult the chalice?","Tell us what to do with the stone. The Council has been divided on this for too long. Or are the rumors among the angels correct. And you have yet to consult the chalice?","1443337976324","1443337982736","6412","1"
"P05","AUTOCOMPASTE","paragraph","Latin","1","4","Nullam eleifend lorem quis imperdiet iaculis. Pellentesque vel purus porta, fermentum ipsum non, tincidunt dui. Suspendisse scelerisque enim ac quam imperdiet laoreet.","Nullam eleifend lorem quis imperdiet iaculis. Pellentesque vel purus porta, fermentum ipsum non, tincidunt dui. Suspendisse scelerisque enim ac quam imperdiet laoreet.","1443337982736","1443337993852","11116","1"
"P05","AUTOCOMPASTE","phrase","English","1","5","directly involved more than","directly involved more than","1443337993852","1443338005229","11377","1"
"P05","AUTOCOMPASTE","phrase","Latin","1","6","ante id sem tincidunt","ante id sem tincidunt","1443338005230","1443338013405","8175","1"
"P05","TRADITIONAL","sentence","English","1","7","The darkness pervades this holy place, he thought.","The darkness pervades this holy place, he thought.","1443338013405","1443338022010","8605","1"
"P05","TRADITIONAL","sentence","Latin","1","8","Morbi fringilla euismod dolor, eu consectetur sapien efficitur sed.","Morbi fringilla euismod dolor, eu consectetur sapien efficitur sed.","1443338022011","1443338031361","9350","1"
"P05","TRADITIONAL","paragraph","English","1","9","This means that there is need for a regular sequence of new editions. Normally one or two per year achieving that sequence can pose problems for the Editorial Secretary. Who may have too few or too many texts ready for publication at any one time.","This means that there is need for a regular sequence of new editions. Normally one or two per year achieving that sequence can pose problems for the Editorial Secretary. Who may have too few or too many texts ready for publication at any one time.","1443338031362","1443338035747","4385","1"
"P05","TRADITIONAL","paragraph","Latin","1","10","Nullam eleifend lorem quis imperdiet iaculis. Pellentesque vel purus porta, fermentum ipsum non, tincidunt dui. Suspendisse scelerisque enim ac quam imperdiet laoreet.","Nullam eleifend lorem quis imperdiet iaculis. Pellentesque vel purus porta, fermentum ipsum non, tincidunt dui. Suspendisse scelerisque enim ac quam imperdiet laoreet.","1443338035747","1443338040674","4927","1"
"P05","TRADITIONAL","phrase","English","1","11","pervades this holy place","pervades this holy place","1443338040675","1443338046997","6322","1"
"P05","TRADITIONAL","phrase","Latin","1","12","nunc a nisi fermentum","nunc a nisi fermentum","1443338046998","1443338052960","5962","1"
"P05","AUTOCOMPASTE","sentence","English","1","13","Leaders often split, forming branches in a tree-like pattern.","Leaders often split, forming branches in a tree-like pattern.","1443338052960","1443338057066","4106","1"
"P05","AUTOCOMPASTE","sentence","Latin","1","14","Praesent et nunc sollicitudin, vestibulum diam non, ultricies ligula.","Praesent et nunc sollicitudin, vestibulum diam non, ultricies ligula.","1443338057066","1443338062612","5546","1"
"P05","AUTOCOMPASTE","paragraph","English","1","15","The positively and negatively charged leaders proceed in opposite directions. Positive upwards within the cloud and negative towards the earth. Both ionic channels proceed. In their respective directions. In a number of successive spurts.","The positively and negatively charged leaders proceed in opposite directions. Positive upwards within the cloud and negative towards the earth. Both ionic channels proceed. In their respective directions. In a number of successive spurts.","1443338062613","1443338068744","6131","1"
"P05","AUTOCOMPASTE","paragraph","Latin","1","16","Ut ornare tellus justo, luctus auctor eros facilisis quis. Nulla ac aliquet urna, et mollis elit. Integer a felis vel quam ultricies elementum. Aenean vel fringilla massa.","Ut ornare tellus justo, luctus auctor eros facilisis quis. Nulla ac aliquet urna, et mollis elit. Integer a felis vel quam ultricies elementum. Aenean vel fringilla massa.","1443338068744","1443338078137","9393","1"
"P05","AUTOCOMPASTE","phrase","English","1","17","propagate and split as they","propagate and split as they","1443338078138","1443338089492","11354","1"
"P05","AUTOCOMPASTE","phrase","Latin","1","18","nunc a nisi fermentum","nunc a nisi fermentum","1443338089492","1443338099130","9638","1"
"P05","TRADITIONAL","sentence","English","1","19","Leaders often split, forming branches in a tree-like pattern.","Leaders often split, forming branches in a tree-like pattern.","1443338099130","1443338115132","16002","1"
"P05","TRADITIONAL","sentence","Latin","1","20","Praesent et nunc sollicitudin, vestibulum diam non, ultricies ligula.","Praesent et nunc sollicitudin, vestibulum diam non, ultricies ligula.","1443338115132","1443338128402","13270","1"
"P05","TRADITIONAL","paragraph","English","1","21","Each leader pools ions at the leading tips. Shooting out one or more new leaders. Momentarily pooling again to concentrate charged ions. Then shooting out another leader.","Each leader pools ions at the leading tips. Shooting out one or more new leaders. Momentarily pooling again to concentrate charged ions. Then shooting out another leader.","1443338128402","1443338134782","6380","1"
"P05","TRADITIONAL","paragraph","Latin","1","22","Cras scelerisque convallis elit, quis cursus justo auctor non. Aenean congue tortor vel ullamcorper lacinia. Proin elementum ullamcorper efficitur.","Cras scelerisque convallis elit, quis cursus justo auctor non. Aenean congue tortor vel ullamcorper lacinia. Proin elementum ullamcorper efficitur.","1443338134782","1443338139226","4444","1"
"P05","TRADITIONAL","phrase","English","1","23","also known as the Second","also known as the Second","1443338139226","1443338151195","11969","1"
"P05","TRADITIONAL","phrase","Latin","1","24","aliquet et dolor mattis","aliquet et dolor mattis","1443338151195","1443338167903","16708","1"
"P05","AUTOCOMPASTE","sentence","English","1","25","A murmur from Auriel brought a fast response.","A murmur from Auriel brought a fast response.","1443338167904","1443338172694","4790","1"
"P05","AUTOCOMPASTE","sentence","Latin","1","26","Morbi fringilla euismod dolor, eu consectetur sapien efficitur sed.","Morbi fringilla euismod dolor, eu consectetur sapien efficitur sed.","1443338172695","1443338182493","9798","1"
"P05","AUTOCOMPASTE","paragraph","English","1","27","During the 20th century, over 200,000 humpbacks were estimated to have been taken. Reducing the global population by over 90%. With North Atlantic populations estimated to have dropped to as low as 700 individuals.","During the 20th century, over 200,000 humpbacks were estimated to have been taken. Reducing the global population by over 90%. With North Atlantic populations estimated to have dropped to as low as 700 individuals.","1443338182493","1443338189862","7369","1"
"P05","AUTOCOMPASTE","paragraph","Latin","1","28","Suspendisse lobortis sed est pharetra aliquam. In convallis urna id diam porttitor vehicula. Maecenas luctus mauris porttitor erat dictum, nec scelerisque felis feugiat.","Suspendisse lobortis sed est pharetra aliquam. In convallis urna id diam porttitor vehicula. Maecenas luctus mauris porttitor erat dictum, nec scelerisque felis feugiat.","1443338189862","1443338198429","8567","1"
"P05","AUTOCOMPASTE","phrase","English","1","29","were hunting the animal","were hunting the animal","1443338198430","1443338207749","9319","1"
"P05","AUTOCOMPASTE","phrase","Latin","1","30","dapibus nisl at neque","dapibus nisl at neque","1443338207750","1443338221958","14208","1"
"P05","TRADITIONAL","sentence","English","1","31","A murmur from Auriel brought a fast response.","A murmur from Auriel brought a fast response.","1443338221959","1443338232263","10304","1"
"P05","TRADITIONAL","sentence","Latin","1","32","Etiam purus mauris, finibus et fermentum sed, commodo ac lorem.","Etiam purus mauris, finibus et fermentum sed, commodo ac lorem.","1443338232263","1443338248823","16560","1"
"P05","TRADITIONAL","paragraph","English","1","33","We had arrived in the middle of a funeral ceremony. A complex ritual that, despite all the assaults of the modern world. Remained almost identical to those described by Chagnon a quarter century earlier.","We had arrived in the middle of a funeral ceremony. A complex ritual that, despite all the assaults of the modern world. Remained almost identical to those described by Chagnon a quarter century earlier.","1443338248824","1443338253919","5095","1"
"P05","TRADITIONAL","paragraph","Latin","1","34","Ut ornare tellus justo, luctus auctor eros facilisis quis. Nulla ac aliquet urna, et mollis elit. Integer a felis vel quam ultricies elementum. Aenean vel fringilla massa.","Ut ornare tellus justo, luctus auctor eros facilisis quis. Nulla ac aliquet urna, et mollis elit. Integer a felis vel quam ultricies elementum. Aenean vel fringilla massa.","1443338253920","1443338258420","4500","1"
"P05","TRADITIONAL","phrase","English","1","35","were hunting the animal","were hunting the animal","1443338258420","1443338263291","4871","1"
"P05","TRADITIONAL","phrase","Latin","1","36","ante id sem tincidunt","ante id sem tincidunt","1443338263291","1443338272477","9186","1"
